3	89342965	89343682
3	89754350	89761288
3	99369734	99402099
3	100420475	100433653
3	100685233	100701198
3	116138473	116151707
3	127151739	127163189
3	127194904	127205021
3	129877196	129896850
3	131245550	131289613
3	133475428	133483166
3	150445683	150453769
3	163691114	163719227
3	163990963	164106590
3	166751273	166759410
3	166765058	166780318
3	167539096	167550786
3	167568482	167580708
3	174692387	174701485
3	176563306	176564018
3	187888833	187898227
3	190843449	190853681
3	194090445	194091291
3	194092017	194092846
3	194284737	194285472
3	194360597	194369128
3	199322976	199335621
4	8979789	9026732
4	9018735	9070327
4	9066076	9095184
4	9819489	9845239
4	9999814	10011815
4	11275606	11280500
4	11986692	11988415
4	11992918	11993647
4	20164819	20177663
4	20981102	20992837
4	22884265	22889532
4	32120562	32127245
4	33052979	33064747
4	34455400	34501119
4	43711899	43721160
4	54914243	54916166
4	57237980	57239522
4	63350430	63362224
4	64376536	64390852
4	68943660	68977393
4	69027208	69171929
4	70158100	70274569
4	78012237	78012967
4	87194248	87199112
4	88889508	88889986
4	88986033	88989582
4	96955144	96955500
4	98390819	98408151
4	104420469	104437548
4	104437552	104468853
4	107156518	107166353
4	108729605	108735722
4	111223456	111224193
4	112516437	112526499
4	115393150	115403677
4	115727074	115733874
4	122501424	122510580
4	125863647	125864759
4	138162360	138165818
4	138311554	138314407
4	140451997	140459144
4	144018744	144019465
4	144507901	144510424
4	152095776	152103749
4	156021999	156022648
4	156813681	156821384
4	157098802	157099588
4	158948888	158955898
4	161260755	161286579
4	162080382	162151345
4	172605922	172614350
4	173224504	173232553
4	173659098	173677706
4	179127402	179129542
4	189458253	189459806
4	189673910	189676865
4	190426038	190436764
4	191140284	191146425
5	8755241	8802730
5	12853890	12886856
5	14365392	14370007
5	15771493	15776345
5	17561440	17644655
5	17568802	17700982
5	27560210	27563235
5	28251495	28261151
5	38180250	38185756
5	46227642	46245055
5	46287064	46313968
5	52437806	52447541
5	57357404	57369289
5	57992584	57995448
5	83983539	83994659
5	86147513	86157384
5	97096712	97125075
5	97142444	97151422
5	97512765	97518232
5	101200687	101211040
5	101214545	101238735
5	104464543	104508748
5	111716662	111718914
5	114784355	114787093
5	115624191	115653155
5	117414517	117432238
5	140198907	140232346
5	150182399	150203579
5	151494365	151500463
5	155407684	155427827
5	155509165	155530031
5	165771453	165782627
5	177083711	177160156
5	177131056	177187570
5	178040429	178051460
5	180307130	180365830
6	199284	327558
6	19150798	19158720
6	26840386	26881041
6	29945167	30029201
6	31388803	31417902
6	32539271	32681991
6	32695436	32710246
6	34042654	34045976
6	34045978	34052563
6	49038825	49054521
6	54039044	54043306
6	65767451	65774104
6	66456204	66463847
6	67094768	67099955
6	74648587	74660282
6	74764098	74775512
6	77071669	77073712
6	77073647	77084500
6	77493252	77517791
6	78936232	78956738
6	79019609	79095952
6	79577409	79587973
6	81341479	81351059
6	87466492	87467836
6	93631064	93639643
6	103841523	103872162
6	126224457	126230585
6	134592043	134602210
6	165644043	165654641
7	243384	256524
7	4378933	4385397
7	6805250	6830771
7	11969295	11976526
7	13069428	13085579
7	15052901	15064528
7	16667822	16676232
7	19144601	19147443
7	26098816	26113743
7	56728995	56739659
7	61476931	61495379
7	64206288	64274562
7	66266676	66285073
7	70058375	70066178
7	75189075	75212592
7	76148597	76225686
7	76283217	76334346
7	76353150	76395147
7	78639823	78694006
7	86072121	86082418
7	90869442	90884928
7	91196708	91198925
7	97239869	97242175
7	100163126	100188940
7	102136422	102160246
7	104251126	104262802
7	110834063	110847642
7	118943956	118949965
7	125832719	125834111
7	133435718	133449711
7	141409594	141438575
7	141693788	141715787
7	141885062	141903103
7	142154516	142176271
7	142928981	143056310
7	143061968	143203098
7	143340633	143342101
7	149916038	149938854
7	154020829	154031949
7	156078436	156087668
7	157030239	157044515
7	157810008	157828924
7	158132981	158137394
8	583042	591042
8	1327336	1348140
8	2067697	2069357
8	2069594	2072584
8	2137224	2145809
8	2235235	2257734
8	2689342	2694577
8	3771596	3778625
8	3989477	3991905
8	4155911	4156371
8	4175920	4177152
8	5063002	5063359
8	5581676	5591902
8	6813674	6820777
8	7225430	7836799
8	7881996	7973264
8	8423208	8425716
8	9539311	9539745
8	11986961	12071715
8	12242626	12286885
8	12690761	12697903
8	13643423	13644816
8	13656546	13696092
8	13854491	13859705
8	14621983	14622040
8	15445550	15457817
8	16241563	16256454
8	16306619	16323065
8	16428345	16428873
8	23458254	23463849
8	24200954	24207452
8	25030394	25047020
8	32798409	32811647
8	39349817	39507455
8	40301275	40312066
8	47644742	47665259
8	50622395	50696208
8	51194565	51201130
8	55371484	55373440
8	58277830	58295351
8	61165250	61170421
8	63375933	63391699
8	65011191	65012063
8	68706588	68719381
8	72374920	72382416
8	75470874	75491089
8	85420545	85433236
8	95626489	95627290
8	102687414	102698571
8	112360671	112369456
8	115701220	115719872
8	120221192	120232034
8	130209129	130215738
8	134249321	134252280
8	135127503	135144390
8	137826211	137883766
8	137914298	137929650
8	140324027	140328378
8	144770301	144790131
9	507716	521564
9	579253	596698
9	592904	597306
9	597308	598658
9	631752	638731
9	1502562	1503107
9	4518724	4527833
9	11957012	11968912
9	23351806	23368487
9	28034705	28045602
9	29081098	29090798
9	41942517	42013106
9	43177964	43740181
9	44181814	44325974
9	44569220	44804683
9	67673802	67699735
9	68055005	68120832
9	68139185	68285053
9	68782817	68822857
9	68877101	68920158
9	69112131	69134054
9	71222318	71239423
9	73445820	73452019
9	78744281	78756683
9	85703092	85708097
9	98699029	98745519
9	106403655	106409699
9	112064264	112072251
9	127978613	127994389
9	128009287	128019320
9	133248601	133261835
9	135172332	135172926
9	137351190	137357617
9	140191349	140196761
10	4277071	4284070
10	13089892	13090433
10	13096270	13104228
10	20880881	20902432
10	24415270	24420665
10	31286517	31291827
10	37861772	37865494
10	47011196	47127681
10	47131055	47169957
10	54597534	54611406
10	56115623	56142269
10	56350284	56365423
10	58182862	58202757
10	58563193	58608557
10	58873056	58882787
10	61034122	61035487
10	66976283	66992800
10	67011560	67014772
10	70952479	70961619
10	77922858	77931272
10	81022775	81079231
10	81452222	81487783
10	89059777	89085524
10	96855292	96865703
10	107046270	107052465
10	109122024	109122627
10	114101339	114108406
10	124324004	124346801
10	135084183	135146620
10	135178549	135237229
11	4195631	4303384
11	4924227	4934957
11	5478728	5481039
11	5743982	5765913
11	5828100	5842286
11	7766255	7798372
11	18897447	18918591
11	21149405	21167219
11	21671039	21680058
11	24398751	24411751
11	25562421	25590158
11	25658910	25678653
11	30129283	30137260
11	42763621	42777178
11	48805991	48870219
11	49037554	49066140
11	49664952	49714166
11	49715564	49722683
11	51193835	51231885
11	51421004	54514866
11	54696919	54795832
11	55119917	55210151
11	55210153	55258796
11	55277337	55303918
11	55351658	55359750
11	58566574	58611594
11	67395488	67435032
11	75818765	75826389
11	79648753	79660702
11	85565606	85577459
11	85983462	85992821
11	90206162	90210685
11	91463299	91463644
11	104427881	104436965
11	107286590	107294979
12	736232	745614
12	2106151	2122963
12	2123309	2130227
12	8248775	8285094
12	8447961	8486160
12	9521824	9622903
12	10471728	10487986
12	11112095	11143140
12	11402846	11434672
12	12428703	12434061
12	22139437	22144198
12	27537260	27548427
12	27986189	27994726
12	30128765	30135216
12	31264609	31298075
12	33191059	33199626
12	33270857	33290319
12	34098277	34108766
12	39103783	39108133
12	44190706	44199558
12	47011310	47016302
12	69158126	69165651
12	81762122	81769483
12	82684795	82686849
12	82687319	82689409
12	85217943	85239499
12	86050754	86062522
12	89007482	89017687
12	89413836	89425872
12	94329538	94331491
12	98315946	98327223
12	111636625	111640195
12	125563195	125573427
12	126140014	126151806
12	126200090	126200799
12	129714160	129719300
12	130343386	130369744
12	130381276	130399162
12	130686669	130708283
13	19360626	19369683
13	22523374	22524036
13	22530679	22536194
13	24053127	24075121
13	24407507	24414290
13	25107704	25125200
13	31430122	31438046
13	36969136	36986329
13	38643993	38652710
13	42485715	42506114
13	51992801	52015879
13	56649098	56687714
13	56762951	56786967
13	63122207	63137563
13	68149651	68167119
13	71374990	71378605
13	75003607	75018628
13	103074351	103076427
13	103076429	103076871
14	18508612	18611713
14	19227684	19494765
14	20419358	20483194
14	21118418	21141041
14	23525266	23531693
14	40678109	40739851
14	43570868	43602045
14	69087801	69092465
14	73065528	73099652
15	19794592	20224762
15	21605881	21610399
15	22028900	22065712
15	22225981	22276385
15	22269690	22299860
15	25590530	25602388
15	28231569	28292369
15	28370729	28542338
15	28738041	28788371
15	32482785	32618235
15	37374597	37384917
15	43522104	43544374
15	45993513	46005296
15	51572181	51577538
15	54576940	54588914
15	74121612	74135528
15	74665418	74689233
15	82331722	82338280
16	12598718	12599646
16	12607211	12614458
16	14897341	15023757
16	16535564	16600145
16	18483759	18607356
16	19851865	19877754
16	20408048	20440946
16	21319905	21500955
16	22349522	22618242
16	29035964	29041583
16	32031833	32307746
16	32338475	32543025
16	33149455	33624456
16	34317211	34374424
16	34374428	34618467
16	54352716	54387057
16	54399856	54425939
16	68709029	68755896
16	72941760	73014101
16	74111536	74133498
16	75218785	75230380
16	76929110	76942501
16	77616671	77621173
16	86667924	86673630
17	14978839	14999715
17	15467882	15495002
17	16595027	16676256
17	18260588	18409921
17	19438483	19479349
17	31460822	31552237
17	36633957	36649381
17	36675235	36686249
17	36758678	36779834
17	36782665	36800853
17	40930705	41004322
17	41004324	41015757
17	41518917	41750186
17	41750196	42120173
17	77004842	77007266
18	22619862	22620376
18	36512726	36522021
18	38305677	38311764
18	45248904	45263464
18	56068829	56073210
18	61355500	61358175
18	61872560	61883717
18	62057847	62062855
18	63110188	63118697
18	63449239	63469462
18	64894326	64908675
19	5457660	5466792
19	8240940	8284869
19	9134801	9145759
19	15661332	15685941
19	20386517	20513301
19	39831377	39843333
19	40355615	40357886
19	40541163	40558583
19	46040710	46083993
19	47982614	48152829
19	48240855	48295210
19	48316802	48338623
19	48389174	48458498
19	56834165	56846716
19	58210327	58246051
19	59414088	59445151
19	59975741	60022465
19	60031546	60040502
19	60973883	60978104
20	1505191	1508786
20	1509000	1545945
20	4394050	4399955
20	15255971	15270090
20	26253580	28139082
20	45210394	45223359
21	1	9975294
21	13368584	13471835
21	20922784	20932611
21	22573006	22588869
21	23345178	23355229
21	27116776	27125943
21	43792482	43798094
22	20051721	20175354
22	22601746	22674421
22	22674423	22731528
22	23991699	24156485
22	24179903	24252341
22	28200259	28203000
22	37620867	37629059
22	37681413	37719573
22	41229385	41280434
23	2762319	2770775
23	3974118	3979617
23	4250660	4262203
23	7370745	7496366
23	8040447	8043457
23	13385639	13393493
23	16382126	16387901
23	32893867	32899959
23	33120144	33132702
23	35536296	35549110
23	47763969	47873120
23	55717985	55724410
23	56673194	56695635
23	56966464	56985582
23	62323724	62327126
23	62367171	62422592
23	63634056	63656875
23	67035646	67047372
23	76053837	76057564
23	81283153	81298918
23	90855169	90858426
23	93306267	93316634
23	96862144	96862621
23	103148067	103149861
23	108787206	108789285
23	109825221	109827232
23	115047710	115070446
23	118912217	118954901
23	139320992	139332399
23	143326922	143408398
23	146157066	146159942
23	146651356	146655996
23	148451628	148493840
23	148683405	148850984
23	154432972	154436206
1	6707180	6726078
1	12938083	13256754
1	15148818	15152243
1	15359042	15366496
1	15662321	15683932
1	16236528	16252002
1	16826430	16859437
1	16878566	16921019
1	22191589	22210711
1	22369291	22386656
1	38413139	38417925
1	38891671	38910241
1	40735892	40747385
1	40793624	40801512
1	41119016	41156310
1	43864615	43884111
1	46015397	46024730
1	47484856	47504650
1	53260459	53265191
1	55074397	55078044
1	59814332	59831293
1	64509545	64519038
1	73449336	73488361
1	75856256	75897965
1	76941157	76966246
1	77547017	77554257
1	84668350	84673555
1	85680214	85688307
1	87407422	87414921
1	89348535	89368385
1	92346352	92357627
1	101778466	101788681
1	102093477	102099578
1	102167809	102189238
1	105633052	105648016
1	105935769	105940985
1	105964714	106018302
1	107020914	107026698
1	107455744	107466955
1	108712269	108815430
1	109295671	109305178
1	111629506	111641400
1	111729918	111737190
1	115525219	115907289
1	119916268	119951974
1	146273605	146279876
1	146780415	147056471
1	149598642	149675359
1	150914786	150923205
1	151938872	151961963
1	153447091	153478290
1	156754485	156761316
1	163688429	163691233
1	166349632	166361332
1	168633735	168653954
1	176926858	176943488
1	177208231	177244830
1	182037663	182052218
1	185559232	185567707
1	187289597	187299102
1	187353611	187363082
1	187969812	188050593
1	188230081	188257689
1	189137899	189143255
1	189980592	189994571
1	191925029	191977844
1	193199097	193214090
1	193279504	193289589
1	195226659	195249853
1	197212812	197223507
1	202203407	202212123
1	208451829	208456039
1	208665461	208681914
1	211071079	211081075
1	212918484	212929065
1	215355277	215363061
1	216484144	216490102
1	219809552	219823160
1	223723899	223757464
1	227887578	227898612
1	229601736	229617061
1	232766499	232778563
1	234946455	234959630
1	235188135	235198327
1	243503424	243512521
1	243703034	243716273
1	244095588	244104138
1	244434595	244460454
1	246754469	246764013
2	4891519	4892933
2	10249371	10309539
2	10619081	10630446
2	14623508	14627814
2	17081332	17106017
2	18027051	18056744
2	20190970	20201500
2	29489303	29493774
2	29494705	29498098
2	34674269	34682881
2	34911030	34921248
2	36900216	36902386
2	38808000	38826329
2	40617520	40631828
2	40780234	40805019
2	42299313	42307688
2	44678225	44685954
2	46549536	46552297
2	51624291	51644728
2	55176400	55194315
2	56172320	56182151
2	56570949	56599899
2	57248407	57298974
2	57695408	57706321
2	64195228	64365789
2	67612260	67622015
2	69342178	69358301
2	71112641	71134317
2	71195960	71203550
2	73722659	73787034
2	75630074	75667646
2	75675011	75772762
2	76697975	76701093
2	77827554	77850377
2	78554466	78579038
2	81664084	81670649
2	87113865	87214682
2	87667200	87755577
2	88092106	88113767
2	88912183	89198724
2	95079693	95101405
2	97189945	97210613
2	101758278	101767484
2	103757281	103775882
2	105713649	105720569
2	107892472	108484658
2	108943271	108954787
2	110159013	110531662
2	111780026	111929714
2	113176621	113196783
2	114242454	114248431
2	115252640	115258739
2	117444903	117459096
2	117489123	117512484
2	119761828	119767313
2	125365254	125376161
2	128535028	128543919
2	129911963	129922013
2	129958088	129971579
2	131351242	131365381
2	131800320	131813788
2	133189584	133193501
2	135908674	135952689
2	138222750	138231921
2	140735878	140744126
2	141898582	141960612
2	141971267	141978031
2	150739049	150747453
2	151573865	151576388
2	153372219	153508814
2	155180485	155193722
2	159413856	159439698
2	164146022	164152550
2	164345099	164354887
2	174248284	174258751
2	183315280	183346360
2	184502646	184516833
2	184802923	184849277
2	187115978	187191749
2	188060581	188145225
2	193001889	193010638
2	194277968	194310180
2	194628625	194670759
2	195022516	195038496
2	199884884	199894159
2	205051705	205057639
2	205365810	205393918
2	208945833	208955628
2	211474778	211489093
2	222067154	222110347
2	226662693	226671941
2	227050283	227056042
2	228616193	228622601
2	229465251	229468326
2	234316540	234326672
2	234606030	234627821
2	240961789	240970779
2	242666753	242683358
3	965218	972980
3	1007143	1014698
3	1756804	1764157
3	1887444	1901104
3	4062788	4073081
3	5509894	5514587
3	6742907	6751586
3	7374646	7386976
3	7528262	7542413
3	10212298	10226905
3	11382017	11382327
3	11383064	11392264
3	13679729	13688490
3	16662849	16674934
3	21627310	21629428
3	22053173	22078307
3	22253981	22261543
3	24075841	24090510
3	25464323	25466971
3	25817331	25832959
3	28513061	28523941
3	28784791	28791846
3	29012697	29019193
3	30038243	30049877
3	30881422	30890908
3	30966423	30979366
3	39173945	39190667
3	39326462	39391009
3	41748212	41770844
3	42350892	42352859
3	56604946	56620905
3	57925684	57953292
3	60799536	60891593
3	62637894	62673289
3	62685641	62690947
3	63104292	63117230
3	68979727	69011659
3	72650729	72655679
3	74229658	74238353
3	77907710	77933420
3	79800662	79809682
3	80484522	80492175
3	81991260	82006941
3	83628756	83649899
3	87330710	87359388
3	87971339	87985536
3	89469792	89502610
3	89607784	89635433
3	89962835	89983167
3	99236861	99247712
3	102149051	102157187
3	104559509	104579966
3	106362035	106367670
3	115501956	115510838
3	117580142	117594119
3	117686992	117700304
3	120833036	120838100
3	126918928	126945018
3	131524200	131529007
3	134498595	134515286
3	136322362	136328117
3	138510647	138530076
3	143301575	143574162
3	145760276	145777027
3	147108905	147145313
3	153697332	153713253
3	153825518	153839172
3	155771883	155931196
3	156959242	156996102
3	158821356	158826185
3	160743467	160791786
3	161836601	161844696
3	163606061	163626941
3	165141640	165153141
3	166523558	166568122
3	167997719	168017124
3	174719598	174782886
3	177375777	177428811
3	178173703	178193387
3	186582125	186592297
3	196115878	196123768
3	196901835	196959466
3	198792482	198798827
4	3433681	3452834
4	4154246	4210963
4	5813080	5834000
4	5938190	5951432
4	6668068	6673375
4	8214498	8225336
4	9881192	9884091
4	15368779	15380008
4	16639502	16648931
4	18697504	18736006
4	21654478	21683643
4	25110556	25120083
4	25318863	25340098
4	25897917	25904271
4	28247989	28346429
4	28552903	28562344
4	28893915	28913556
4	32739352	32756283
4	33996017	34080417
4	35522845	35538107
4	36126297	36137375
4	39254472	39274049
4	39380593	39389882
4	40395331	40399443
4	41099924	41103926
4	41152371	41164641
4	43429482	43437878
4	44015391	44026649
4	44659954	44701068
4	48672999	48694842
4	53761763	53781495
4	57944616	57958007
4	59655614	59670703
4	60002629	60014129
4	63924541	63941510
4	65502325	65526645
4	66271131	66312579
4	66482854	66490892
4	67060684	67078695
4	69707311	69752118
4	71262392	71285357
4	72164025	72169319
4	73639077	73645566
4	75293886	75304509
4	77504858	77511824
4	77662069	77673228
4	78001560	78010242
4	78493933	78509789
4	83852851	83863715
4	85301342	85309772
4	85344855	85355575
4	87321104	87350855
4	88989584	88992118
4	89239990	89305626
4	91503967	91513390
4	92689027	92700383
4	93628943	93641863
4	97536071	97545990
4	98572628	98579808
4	101292925	101322216
4	103010209	103104400
4	104957418	104982305
4	106922983	106937245
4	108270950	108294730
4	111509233	111524937
4	112894032	112904199
4	116385554	116399630
4	117863475	117870107
4	120817680	120829156
4	121742363	121766910
4	126822934	126844516
4	127584780	127591253
4	132159658	132581155
4	136037494	136058592
4	137574685	137584875
4	138398896	138411473
4	138543163	138554480
4	143833713	143844394
4	144937340	144975031
4	145139768	145146556
4	145214521	145239245
4	146492412	146517909
4	153009237	153014245
4	153209051	153213579
4	155646899	155652341
4	157187924	157194146
4	162413430	162425101
4	164173476	164180784
4	165020604	165039902
4	168653311	168660421
4	169052017	169087035
4	171504520	171510588
4	178443046	178455935
4	178611864	178623888
4	178702064	178732584
4	178824833	178849018
4	185221797	185226421
4	185387265	185408601
4	186633014	186658559
4	188098267	188115586
5	116398	172786
5	751473	841059
5	878654	936064
5	3398758	3403413
5	5729448	5734000
5	7222477	7255634
5	10578617	10585514
5	11180497	11188398
5	13254473	13393903
5	16177246	16180543
5	17398089	17411268
5	17863896	17869415
5	19255661	19268629
5	19312732	19325856
5	20472852	20484247
5	24813864	24822682
5	26025656	26038772
5	29653789	29674754
5	32138489	32206043
5	33545876	33584734
5	40369690	40393419
5	41262523	41280433
5	41600320	41619035
5	41619760	41635205
5	45975798	46009204
5	51458424	51471177
5	53724523	53730697
5	60606766	60617127
5	75465031	75493217
5	81385039	81440211
5	83791821	83814876
5	90647669	90660282
5	97958741	97963669
5	98113116	98129576
5	100579904	100682726
5	101256025	101309090
5	103983154	104004373
5	106255427	106268474
5	109418156	109419934
5	109501331	109515956
5	110929126	110945069
5	114235090	114245933
5	114733107	114750864
5	116166425	116181117
5	117826382	117889294
5	118718898	118730980
5	128692505	128776080
5	135329717	135362971
5	136146016	136163004
5	136522538	136532957
5	137835861	137844366
5	141998045	142002285
5	143384645	143390899
5	144474369	144474851
5	146370959	146378575
5	147290725	147321588
5	152650178	152673135
5	157010339	157064002
5	160472338	160485103
5	163103650	163113576
5	172005449	172098863
5	173632719	173635808
5	174367660	174375838
5	175408399	175593729
5	177778367	177786137
5	178653575	178869210
5	180108108	180125804
6	4112519	4119293
6	5971211	5982043
6	8870346	8879990
6	10171326	10180428
6	10574158	10643028
6	11180111	11192622
6	19148099	19152680
6	19918405	19929304
6	21599171	21614404
6	29651753	29669828
6	31445830	31451582
6	31461669	31563812
6	32158523	32165480
6	35612127	35676551
6	38045710	38069467
6	38069562	38095841
6	38497677	38512778
6	39174846	39191265
6	44618759	44625644
6	49386759	49403328
6	49534353	49565793
6	52901824	52912636
6	54953645	54960070
6	55933455	55958836
6	58530602	58540294
6	62981785	62989661
6	70069826	70076315
6	73396164	73406514
6	75359453	75367388
6	75769824	75791692
6	76298248	76326998
6	81566499	81592980
6	82194335	82233772
6	84790138	84799460
6	87614494	87646649
6	96265684	96282784
6	99219663	99249602
6	104094042	104102443
6	105430149	105694319
6	110501600	110522120
6	117604776	117678357
6	121560501	121568478
6	124473474	124512459
6	132747955	132761060
6	133105431	133114342
6	133784915	133790073
6	137424851	137465471
6	139468879	139475462
6	140426356	140437528
6	143909487	143915839
6	146262791	146266756
6	147250920	147264208
6	147478136	147486648
6	154161758	154181097
6	154748949	154764492
6	155002575	155016931
6	155581256	155584293
6	156200697	156205747
6	159232027	159238761
6	162416191	162424225
6	162656491	162665569
6	168075351	168340090
6	168613309	168621388
6	168718360	168720934
6	169247594	169272772
7	138343	166358
7	3399559	3411274
7	3576348	3591329
7	4640985	4651653
7	6935154	7006010
7	7291326	7402744
7	8195242	8206480
7	9091042	9199048
7	12477563	12524781
7	16315289	16369446
7	17056644	17065574
7	19375449	19521642
7	23107150	23111819
7	24268674	24283081
7	29637244	29654689
7	29747479	29758202
7	34861876	34881430
7	37430494	37436808
7	46840261	46853737
7	47249415	47258478
7	48360209	48377638
7	48551489	48570724
7	49143457	49150980
7	50960000	50969473
7	52696386	52710238
7	53180848	53186405
7	53418969	53436446
7	54152798	54165049
7	57686632	57725229
7	57843455	57928940
7	62323586	62353336
7	69827249	69843388
7	71626268	71962437
7	82552855	82556046
7	83614854	83624845
7	87503176	87510881
7	88421332	88434756
7	90023477	90060986
7	92831164	92838367
7	93007326	93017376
7	97077937	97098910
7	103401112	103410021
7	104551120	104944775
7	105373727	105375588
7	108382882	108433808
7	109221035	109228152
7	109228481	109241217
7	110216169	110219762
7	110604918	110680086
7	110820657	110832026
7	112298542	112308136
7	113438203	113446942
7	115369319	115374457
7	117918917	117951965
7	118475851	118486536
7	120089524	120102454
7	120948791	120974936
7	125250954	125266813
7	126563235	126573091
7	131422580	131435373
7	139650005	139656373
7	139838812	139853070
7	141966406	142006461
7	145762578	145774489
7	149420408	149435616
7	150196262	150203502
7	152480702	152483770
7	153111916	153301257
7	154515787	154522884
7	154592320	154597446
7	155991040	156006794
7	158810376	158812370
8	102797	398013
8	2115481	2128868
8	2524391	2545874
8	4011821	4026727
8	4170618	4173961
8	4597505	4704906
8	4704908	4745566
8	5841552	5938892
8	6050209	6056522
8	6109512	6115398
8	6165621	6192276
8	7903573	8015378
8	8124555	8185408
8	8321078	8329154
8	8619254	8626903
8	9093778	9100436
8	10328627	10331466
8	11633847	11634757
8	12291694	12355982
8	12593117	12597204
8	13719007	13741924
8	14305705	14321069
8	14551176	14561589
8	14829856	14840246
8	16363237	16371340
8	16584611	16890050
8	18893789	18910427
8	21372121	21381306
8	25023297	25026079
8	26934996	26943130
8	36192445	36198978
8	37507074	37515850
8	40004467	40010612
8	48327904	48397816
8	49151684	49191859
8	51343187	51354098
8	51918584	51979065
8	51979599	52050421
8	54122198	54155467
8	55449530	55455091
8	57148733	57161033
8	57208868	57258361
8	58517994	58532494
8	60486724	60495361
8	62845067	62851629
8	65405303	65421656
8	69961637	69977131
8	79337055	79351168
8	82540691	82546447
8	83937982	83952839
8	86725167	86870617
8	86927517	86942475
8	89994737	89999201
8	90399872	90407056
8	95627292	95629227
8	96920751	96931848
8	102052371	102062756
8	107606381	107618352
8	107921683	107931514
8	109171476	109181753
8	112056651	112064479
8	112234376	112244985
8	115219889	115280347
8	117693665	117704757
8	122387732	122417481
8	122473189	122506563
8	123129013	123130242
8	123139318	123139470
8	125164699	125180981
8	127344978	127350209
8	127778609	127797154
8	133058250	133065540
8	136689966	136699451
8	140672685	140676212
8	142924046	142943125
8	144261720	144273891
9	115901	264640
9	2137100	2142114
9	5292750	5330983
9	5374070	5395539
9	6660449	6663829
9	8270667	8275014
9	8605046	8611367
9	9786609	9813723
9	10300943	10319916
9	10521930	10575368
9	10627779	10630571
9	11924378	11947660
9	16060373	16064876
9	18357075	18364848
9	20789777	20797209
9	21273199	21300587
9	24483746	24500167
9	26555914	26566336
9	26698669	26711665
9	28442253	28466224
9	29910841	29989192
9	30245386	30386358
9	32700250	32725961
9	33005054	33014065
9	37492110	37505710
9	38475984	38490225
9	38902298	65798696
9	40514131	40609759
9	41590383	41616835
9	44936197	45596354
9	43060842	43255665
9	66312719	66525174
9	66921586	67573006
9	68352799	68468705
9	71287476	71309966
9	72690302	72699496
9	75203258	75218542
9	75255325	75277971
9	76710329	76738728
9	78310740	78315146
9	78960219	78975947
9	80625133	80663835
9	82170383	82174310
9	84566097	84581505
9	93442028	93443365
9	103754750	103766944
9	105003052	105026035
9	105818629	105833390
9	113062930	113076839
9	114418116	114630782
9	114860388	114924518
9	118562967	118576379
9	129852314	129858457
9	134926834	134955482
9	135115999	135123519
9	135743725	135754652
9	140138516	140165640
10	120309	133542
10	1850702	1911039
10	3297372	3297988
10	5692761	5760429
10	5942718	5956931
10	6694136	6704322
10	11144096	11151617
10	15709437	15714421
10	18791110	18802082
10	20331120	20363520
10	24200509	24206787
10	25768184	25771260
10	26719788	26731654
10	27263910	27269998
10	28604330	28610174
10	32288551	32308393
